post_id,platform,post_type,Likes,Comments,Shares,Impressions,Reach,age
40758,Facebook,Link,518,287,156,7381,2604,30
40759,Instagram,Video,178,62,85,6153,2104,29
40760,Instagram,Video,264,454,105,1749,1492,59
40761,Facebook,Link,178,92,45,4161,3423,57
40762,Instagram,Link,192,402,139,3874,3015,62
40763,LinkedIn,Video,967,264,83,8392,4576,63
40764,Instagram,Image,549,61,136,2706,2294,51
40765,Twitter,Video,68,342,186,7116,2101,18
40766,Facebook,Link,625,38,151,3320,947,30
40767,Facebook,Video,517,125,155,4614,4435,54
40768,Instagram,Image,542,290,179,4455,2333,34
40769,Instagram,Image,479,449,3,3192,2107,33
40770,Instagram,Image,397,210,188,5626,2727,63
40771,Facebook,Image,561,213,149,9450,4590,49
40772,Facebook,Video,347,12,52,2499,678,36
40773,Twitter,Video,634,165,178,6485,3848,25
40774,Facebook,Video,205,293,125,3576,2296,36
40775,Twitter,Image,187,143,196,1572,2427,28
40776,Facebook,Image,748,251,174,2416,2462,32
40777,Facebook,Video,29,473,44,8327,2265,62
40778,Instagram,Image,11,498,172,1497,4479,23
40779,Instagram,Image,293,164,28,8316,2505,31
40780,Twitter,Image,240,246,143,1044,2966,52
40781,Facebook,Link,480,204,6,6950,1516,34
40782,Twitter,Link,962,171,124,3822,2275,46
40783,Twitter,Video,636,93,137,8151,4698,41
40784,Instagram,Video,684,257,197,5704,710,56
40785,Instagram,Image,752,468,11,1242,954,55
40786,Facebook,Video,159,225,157,3960,3075,27
40787,Twitter,Image,650,30,147,1184,4054,29
40788,Facebook,Video,156,500,154,7556,4287,61
40789,Facebook,Video,54,66,30,8349,4442,33
40790,Facebook,Link,110,145,138,6704,3830,36
40791,Instagram,Link,868,319,120,3113,2030,34
40792,Facebook,Link,134,194,73,2753,4585,45
40793,LinkedIn,Link,2,326,56,2968,3571,43
40794,Instagram,Link,808,408,0,1959,3696,26
40795,Facebook,Image,96,322,169,6939,661,51
40796,Instagram,Image,675,29,147,5701,4009,40
40797,Instagram,Link,399,218,193,7340,1473,37
40798,Instagram,Image,914,295,112,2560,1989,65
40799,Facebook,Video,666,493,31,5349,4847,19
40800,Twitter,Image,185,296,74,6006,3808,34
40801,Facebook,Video,555,90,130,2413,1928,38
40802,Facebook,Image,60,263,195,5442,574,45
40803,Twitter,Image,854,54,30,7091,1295,50
40804,Facebook,Link,575,294,139,6648,1738,62
40805,Twitter,Video,348,426,106,6680,3676,58
40806,LinkedIn,Image,440,418,6,1805,713,36
40807,Instagram,Image,230,448,158,1063,1727,61
40808,LinkedIn,Image,628,365,60,1438,3958,31
40809,Twitter,Link,33,61,187,2968,2594,45
40810,Facebook,Image,331,83,175,1480,3496,41
40811,Facebook,Image,549,96,15,2410,3498,41
40812,LinkedIn,Video,207,479,167,8826,2114,40
40813,Facebook,Link,147,440,139,4264,3662,43
40814,Instagram,Video,479,313,139,3549,1893,47
40815,LinkedIn,Video,530,402,186,7044,2858,26
40816,Instagram,Image,933,39,63,9222,667,34
40817,LinkedIn,Video,278,66,96,1145,2554,41
40818,Instagram,Video,4,336,121,5398,1199,46
40819,Instagram,Image,689,500,83,8935,1848,36
40820,Facebook,Video,880,96,32,9737,987,63
40821,Facebook,Video,585,287,174,5516,4107,65
40822,Instagram,Image,417,497,146,6306,4049,25
40823,Instagram,Image,171,323,151,2924,3272,61
40824,Twitter,Link,611,443,111,7763,1603,38
40825,Facebook,Link,791,373,27,2356,4802,48
40826,Instagram,Image,304,89,44,7256,2185,37
40827,Instagram,Link,913,195,56,9636,3345,46
40828,Facebook,Link,746,54,79,7009,745,65
40829,Instagram,Video,343,262,13,9148,2656,26
40830,Twitter,Image,184,154,74,8325,4975,24
40831,Facebook,Link,894,264,34,9361,2247,65
40832,Facebook,Link,631,320,22,4636,2881,30
40833,Twitter,Video,274,167,13,5832,1422,50
40834,Twitter,Video,686,243,88,5751,1800,48
40835,LinkedIn,Video,903,290,147,6838,590,42
40836,Twitter,Image,154,385,49,6731,1765,38
40837,Instagram,Video,600,90,69,8719,4385,37
40838,Twitter,Video,682,38,43,7997,3621,57
40839,Instagram,Link,395,321,52,3365,1340,31
40840,LinkedIn,Video,444,228,193,9160,1086,45
40841,Twitter,Image,123,302,126,5059,4301,35
40842,Facebook,Video,309,12,10,2742,2391,55
40843,Instagram,Video,541,174,143,5059,3074,51
40844,Instagram,Image,171,68,149,3116,2364,55
40845,Facebook,Link,740,369,94,4374,3317,29
40846,LinkedIn,Video,86,14,57,2934,1946,32
40847,LinkedIn,Video,820,478,90,7274,4509,41
40848,Instagram,Image,704,437,155,6492,3544,53
40849,LinkedIn,Video,114,324,18,6651,1259,64
40850,LinkedIn,Video,886,66,113,3717,3751,22
40851,Instagram,Link,926,49,100,1721,1851,47
40852,Facebook,Link,335,207,2,2083,3459,34
40853,Instagram,Video,756,221,114,6640,2748,19
40854,Facebook,Link,775,418,15,1330,3082,64
40855,Instagram,Link,801,89,182,9459,1778,49
40856,Instagram,Link,389,313,55,4829,4367,50
40857,Facebook,Image,743,360,117,1572,529,19
40858,LinkedIn,Image,490,185,33,5971,2765,55
40859,LinkedIn,Link,419,227,191,5705,1573,57
40860,LinkedIn,Video,77,349,150,7593,3046,34
40861,Twitter,Video,801,323,70,6457,760,32
40862,Twitter,Image,338,318,110,1342,2878,62
40863,Facebook,Link,630,473,129,9193,926,35
40864,LinkedIn,Image,330,183,90,2424,2028,23
40865,LinkedIn,Link,493,233,76,4478,1615,55
40866,Facebook,Image,882,181,182,3062,1147,57
40867,Facebook,Link,907,458,192,5294,4189,41
40868,Twitter,Link,372,294,22,5179,4478,38
40869,Facebook,Link,490,340,191,1615,3636,51
40870,Twitter,Link,14,356,18,7103,3939,39
40871,Twitter,Link,668,327,197,4535,3505,28
40872,Instagram,Image,976,163,18,7794,1347,49
40873,Twitter,Video,502,114,54,6115,2851,21
40874,LinkedIn,Link,19,23,37,2107,1276,38
40875,LinkedIn,Video,941,61,122,9066,1387,31
40876,LinkedIn,Link,956,367,168,2511,2246,42
40877,LinkedIn,Video,441,310,161,1963,4258,24
40878,Twitter,Link,808,453,190,3490,4613,34
40879,Twitter,Image,231,258,1,3244,723,50
40880,Instagram,Video,371,20,195,2233,1019,18
40881,Instagram,Link,381,472,75,2587,3309,64
40882,Instagram,Video,584,292,58,3651,2769,27
40883,Twitter,Link,938,467,68,5607,2726,28
40884,LinkedIn,Link,902,344,62,9590,3372,50
40885,Instagram,Image,190,34,81,7795,1421,65
40886,LinkedIn,Link,246,376,9,7561,2622,44
40887,Facebook,Link,47,267,155,5352,2183,61
40888,Instagram,Image,829,3,38,9278,4849,43
40889,Facebook,Link,588,122,128,3581,4433,30
40890,Facebook,Video,947,414,72,7944,2077,32
40891,Facebook,Video,748,328,38,6371,910,35
40892,Facebook,Link,37,377,107,8254,661,24
40893,Facebook,Video,177,406,110,1007,1252,64
40894,LinkedIn,Image,128,187,18,7159,1099,52
40895,LinkedIn,Image,262,230,153,5597,2902,56
40896,Facebook,Image,877,374,151,7743,4645,49
40897,Facebook,Link,717,90,33,5894,4869,62
40898,Facebook,Link,947,390,87,7008,1665,61
40899,LinkedIn,Image,136,197,181,5745,2326,36
40900,Twitter,Video,318,380,44,3666,1977,52
40901,LinkedIn,Video,674,128,144,5249,3140,64
40902,Instagram,Link,33,487,0,1333,4823,19
40903,LinkedIn,Image,275,180,169,8604,3010,61
40904,LinkedIn,Link,689,427,148,6588,4228,61
40905,Twitter,Link,130,215,194,8133,1419,26
40906,Facebook,Link,753,272,72,1217,505,40
40907,Facebook,Video,592,306,199,8193,647,26
40908,Twitter,Image,989,185,18,6864,4747,61
40909,LinkedIn,Video,250,464,178,1476,3654,40
40910,Instagram,Link,546,55,129,8188,3039,53
40911,Instagram,Link,746,483,161,2162,3277,44
40912,LinkedIn,Video,228,487,73,7152,1123,30
40913,LinkedIn,Image,102,133,28,6222,737,31
40914,Facebook,Video,736,88,100,6732,3821,50
40915,Twitter,Image,193,381,13,9997,2458,46
40916,Twitter,Link,583,253,86,1338,1492,53
40917,Instagram,Link,576,358,17,8532,2107,64
40918,Twitter,Link,990,491,114,9500,3056,29
40919,Twitter,Video,294,279,190,9254,3612,65
40920,Instagram,Video,978,185,37,6941,4440,51
40921,Twitter,Link,483,430,45,9382,844,52
40922,Facebook,Video,590,32,50,5132,3454,28
40923,LinkedIn,Video,955,478,101,2269,4053,31
40924,LinkedIn,Video,253,355,194,5441,4787,19
40925,LinkedIn,Image,550,252,148,9963,4040,32
40926,Instagram,Video,773,55,140,8656,3006,61
40927,Twitter,Link,764,400,132,2330,2718,57
40928,LinkedIn,Image,119,491,151,5486,3981,41
40929,Facebook,Image,794,380,198,2526,2635,62
40930,Twitter,Video,103,107,107,5561,1137,18
40931,LinkedIn,Image,27,217,134,9751,4038,24
40932,Facebook,Link,44,319,60,6159,4528,38
40933,Twitter,Link,266,186,180,8540,2899,46
40934,Instagram,Link,336,370,67,1075,559,18
40935,Instagram,Image,223,386,16,4186,3737,45
40936,LinkedIn,Image,176,428,30,5480,2641,23
40937,LinkedIn,Link,474,44,69,6541,4566,38
40938,Facebook,Image,540,278,86,3954,4894,58
40939,Twitter,Link,809,163,115,4569,4641,40
40940,Instagram,Link,293,181,60,1324,1470,30
40941,LinkedIn,Video,662,184,166,9138,4802,31
40942,LinkedIn,Image,935,369,124,8407,1010,26
40943,LinkedIn,Link,751,365,51,8829,4120,57
40944,Facebook,Video,792,374,60,8260,4011,28
40945,LinkedIn,Link,646,448,40,5954,1932,61
40946,LinkedIn,Video,400,401,43,6413,4278,55
40947,Instagram,Link,792,235,159,1438,4082,58
40948,Facebook,Video,256,118,53,6622,1917,18
40949,LinkedIn,Link,149,339,44,8982,3250,35
40950,LinkedIn,Link,250,337,68,4996,3486,26
40951,Instagram,Image,555,8,64,8340,2956,52
40952,Instagram,Link,82,359,127,3953,3679,32
40953,Instagram,Link,396,269,87,1945,1649,24
40954,Twitter,Link,215,96,142,5510,4558,37
40955,Instagram,Link,128,112,70,5036,882,42
40956,Facebook,Video,485,373,7,1424,4728,43
40957,Instagram,Link,26,379,125,8745,2037,20
40958,Instagram,Video,647,181,152,5722,3111,32
40959,Facebook,Link,562,45,86,5731,1639,24
40960,Twitter,Image,857,272,96,7428,2203,56
40961,Twitter,Image,964,457,154,5046,4464,21
40962,LinkedIn,Image,402,315,191,2572,1152,43
40963,Instagram,Link,916,363,5,6869,2645,46
40964,Twitter,Image,78,327,171,4790,4442,32
40965,Twitter,Image,523,280,194,2601,1104,54
40966,Facebook,Link,88,281,132,3853,3692,39
40967,Twitter,Image,245,357,178,9058,684,55
40968,Instagram,Video,677,481,72,2538,864,34
40969,Twitter,Link,71,159,184,6447,3120,18
40970,Twitter,Image,965,195,60,3801,2589,40
40971,Facebook,Link,575,49,70,4838,3240,35
40972,Instagram,Link,262,351,81,7510,1355,35
40973,Twitter,Image,83,137,115,2160,4847,27
40974,LinkedIn,Link,39,232,2,4742,1119,46
40975,Facebook,Video,311,14,186,3024,1313,34
40976,LinkedIn,Image,510,65,94,2494,3648,61
40977,LinkedIn,Video,559,226,159,2651,3006,36
40978,LinkedIn,Image,877,163,30,8240,4361,54
40979,Instagram,Video,733,265,148,9076,4450,56
40980,Twitter,Video,820,194,136,1578,3244,41
40981,Facebook,Video,808,305,67,2711,3363,53
40982,Instagram,Image,73,24,49,7559,3131,35
40983,Twitter,Image,743,427,70,1031,564,61
40984,Instagram,Video,56,130,30,8726,611,24
40985,LinkedIn,Video,994,36,136,6842,4921,34
40986,Facebook,Image,337,81,81,1064,2105,18
40987,Instagram,Link,580,417,111,1892,2351,21
40988,Twitter,Image,814,456,150,3748,1694,22
40989,Instagram,Link,912,399,3,6290,2308,64
40990,Facebook,Image,209,489,72,2296,3677,40
40991,Facebook,Link,81,407,186,8442,1194,59
40992,Twitter,Link,763,33,158,7790,4983,51
40993,LinkedIn,Link,987,412,106,7439,4525,49
40994,Facebook,Link,43,298,171,2245,3022,43
40995,Facebook,Link,917,371,113,7824,4600,19
40996,Facebook,Image,392,144,97,3220,1325,39
40997,LinkedIn,Link,785,161,193,5882,3392,21
40998,Twitter,Image,680,204,108,5128,1023,47
40999,LinkedIn,Link,436,296,174,4084,1749,61
41000,Instagram,Video,792,312,69,2450,1563,46
41001,Twitter,Video,911,51,78,8723,1305,30
41002,Twitter,Image,430,355,35,3977,745,39
41003,Facebook,Image,448,309,168,1236,3679,35
41004,Twitter,Image,714,219,169,2681,3150,42
41005,LinkedIn,Image,489,330,58,7626,3418,46
41006,LinkedIn,Image,562,341,197,4481,1440,18
41007,LinkedIn,Image,411,226,21,1258,4841,33
41008,Twitter,Video,599,62,25,9172,3032,33
41009,Twitter,Video,174,36,199,1524,1588,18
41010,Instagram,Image,605,374,165,6622,2254,41
41011,LinkedIn,Link,978,279,160,5365,2813,51
41012,LinkedIn,Link,268,153,188,9720,1871,58
41013,Instagram,Image,572,105,39,7477,2764,27
41014,Instagram,Video,217,3,135,4393,842,22
41015,Instagram,Image,654,409,57,7401,4911,59
41016,Twitter,Image,338,6,153,2853,2871,58
41017,Facebook,Image,960,265,11,8696,1177,41
41018,Twitter,Image,354,191,39,5610,2956,44
41019,Instagram,Link,49,175,84,1518,2280,64
41020,LinkedIn,Video,91,147,113,7559,3117,28
41021,LinkedIn,Video,417,26,125,1714,1473,41
41022,Twitter,Image,845,246,62,8927,2746,58
41023,Instagram,Link,81,319,122,3160,1299,59
41024,Instagram,Image,841,198,51,4959,3432,37
41025,Facebook,Video,845,459,185,2520,4728,59
41026,Facebook,Video,285,229,98,4796,2632,35
41027,Facebook,Link,568,450,97,3677,1523,56
41028,Facebook,Video,470,89,176,3898,3136,61
41029,LinkedIn,Link,11,163,169,6541,2349,32
41030,Instagram,Video,412,69,82,4344,952,44
41031,Instagram,Video,845,463,85,7252,2987,55
41032,Twitter,Image,801,25,187,7713,4845,49
41033,Twitter,Link,423,498,13,3977,4555,62
41034,Facebook,Link,252,245,146,7421,4800,61
41035,LinkedIn,Video,819,70,114,1556,2327,47
41036,Facebook,Video,588,412,8,5032,1464,31
41037,Instagram,Video,67,65,22,5424,3466,59
41038,Facebook,Video,568,164,102,1422,523,34
41039,Twitter,Video,417,59,122,9260,4718,28
41040,Instagram,Image,435,18,171,1436,4114,21
41041,Twitter,Image,639,443,19,3905,2241,30
41042,Instagram,Video,459,28,13,4190,2836,53
41043,LinkedIn,Image,461,121,149,1746,4172,59
41044,Facebook,Video,645,319,113,2842,760,20
41045,Instagram,Image,957,41,172,4789,3740,63
41046,Twitter,Image,579,169,146,8633,1101,24
41047,LinkedIn,Video,62,383,7,6535,557,25
41048,Twitter,Link,507,446,144,3782,1188,40
41049,Twitter,Link,101,229,114,6023,4888,63
41050,Facebook,Video,334,287,152,5054,1631,65
41051,LinkedIn,Link,913,318,167,6895,1092,28
41052,LinkedIn,Video,626,62,166,1706,3021,26
41053,Instagram,Link,215,185,168,8740,3102,60
41054,Facebook,Image,867,416,106,4244,1910,58
41055,Instagram,Video,818,202,135,6572,1207,65
41056,Twitter,Video,755,161,10,9203,1498,64
41057,Facebook,Link,897,206,149,5752,685,34
41058,Instagram,Video,556,487,31,9912,1954,40
41059,Twitter,Video,841,142,167,2820,2378,48
41060,Instagram,Image,517,315,56,3899,2203,26
41061,Instagram,Image,144,73,139,3603,4505,40
41062,Instagram,Video,797,88,122,5264,4853,40
41063,Instagram,Image,258,462,45,9159,2812,18
41064,Facebook,Video,755,338,97,6091,1926,38
41065,LinkedIn,Link,706,141,180,7930,1410,27
41066,Instagram,Video,181,433,42,8546,2341,57
41067,LinkedIn,Link,936,463,118,6349,3332,45
41068,Facebook,Image,733,154,48,8091,1102,35
41069,LinkedIn,Link,475,125,46,9440,2976,62
41070,LinkedIn,Link,488,161,117,8563,4016,49
41071,Facebook,Image,320,245,105,2960,2805,40
41072,Twitter,Image,192,96,5,3629,4891,48
41073,LinkedIn,Link,847,333,120,2241,2892,53
41074,Facebook,Video,568,377,170,1700,3786,54
41075,Twitter,Link,452,68,56,9414,2638,45
41076,Twitter,Video,873,125,73,9706,1875,40
41077,Instagram,Video,648,108,80,1203,1839,21
41078,Facebook,Image,759,101,146,2093,4294,27
41079,Facebook,Link,618,303,168,5574,3961,22
41080,LinkedIn,Video,681,185,151,6325,1483,52
41081,Facebook,Link,848,52,178,3551,4525,44
41082,LinkedIn,Image,674,421,168,3164,854,62
41083,Facebook,Link,956,269,172,4562,3484,55
41084,Instagram,Video,167,271,5,5185,4332,63
41085,Twitter,Video,754,246,77,6586,4699,27
41086,Facebook,Link,468,262,6,6928,511,62
41087,LinkedIn,Link,528,181,141,3424,4498,59
41088,Facebook,Image,734,29,162,1863,2362,23
41089,LinkedIn,Image,74,429,4,1732,4216,24
41090,Instagram,Image,474,324,25,4243,837,43
41091,Facebook,Video,572,263,109,7367,3443,58
41092,LinkedIn,Image,504,270,101,2265,4475,51
41093,Facebook,Image,856,306,131,7305,1017,40
41094,LinkedIn,Link,953,477,128,3678,1726,44
41095,LinkedIn,Image,890,306,59,4008,2929,28
41096,Instagram,Video,919,259,91,9547,4714,53
41097,LinkedIn,Link,345,41,33,3507,2746,61
41098,Facebook,Image,202,11,14,5499,3238,53
41099,Twitter,Image,185,318,31,9745,2673,26
41100,Twitter,Image,322,205,142,2163,730,58
41101,Instagram,Video,774,442,195,6396,4451,58
41102,Instagram,Link,360,234,92,8934,1993,62
41103,Twitter,Link,820,182,52,7282,567,65
41104,Twitter,Link,454,472,146,9948,4022,56
41105,Instagram,Video,27,199,120,6995,1943,45
41106,Instagram,Image,89,444,198,3831,998,45
41107,Facebook,Link,422,69,87,7512,1289,23
41108,Twitter,Image,872,341,38,6701,4092,55
41109,Twitter,Link,799,369,144,3294,2777,60
41110,Instagram,Video,276,135,90,8120,2459,63
41111,LinkedIn,Link,245,237,1,5715,3049,29
41112,Twitter,Image,215,488,158,4634,1656,52
41113,Instagram,Link,894,180,148,7290,2074,65
41114,Facebook,Link,610,116,89,8862,1022,51
41115,Twitter,Video,854,8,187,5292,4347,36
41116,Facebook,Video,986,467,79,7440,4505,29
41117,LinkedIn,Link,798,404,18,1896,4907,58
41118,LinkedIn,Link,451,394,17,3273,4461,33
41119,Twitter,Video,504,53,12,3269,4032,62
41120,Twitter,Video,775,238,106,7893,4681,34
41121,Instagram,Link,219,230,39,2259,3709,32
41122,LinkedIn,Image,291,387,160,6279,2259,63
41123,Facebook,Link,782,440,175,9482,4384,36
41124,LinkedIn,Link,197,241,78,8769,3892,56
41125,Instagram,Video,639,362,134,1702,4562,28
41126,Facebook,Image,6,120,0,2395,1147,32
41127,LinkedIn,Image,530,174,18,3212,1100,52
41128,Twitter,Link,334,458,193,3528,3056,58
41129,LinkedIn,Video,682,353,94,3478,1265,38
41130,LinkedIn,Image,690,341,175,5178,2016,26
41131,Twitter,Image,231,384,72,4410,4812,58
41132,Facebook,Link,263,223,156,1356,4354,21
41133,LinkedIn,Link,947,126,82,7252,2882,23
41134,LinkedIn,Link,148,105,164,2886,1245,47
41135,Instagram,Link,819,362,150,5143,3844,50
41136,Twitter,Video,960,120,156,1093,4127,64
41137,Instagram,Image,498,284,127,8727,4890,52
41138,LinkedIn,Image,978,264,55,8398,3701,36
41139,Instagram,Image,772,168,189,5058,2929,34
41140,Twitter,Video,150,118,191,5732,945,30
41141,Instagram,Image,921,209,161,1572,3678,40
41142,Twitter,Image,90,249,167,5152,4249,57
41143,LinkedIn,Link,588,90,77,9343,3215,42
41144,Twitter,Link,419,134,83,7437,4331,60
41145,LinkedIn,Video,671,98,130,3924,1427,28
41146,Facebook,Image,590,458,62,1092,711,61
41147,Instagram,Video,581,465,200,8053,1367,19
41148,LinkedIn,Image,736,381,86,4731,3968,38
41149,Twitter,Link,462,296,183,2382,2014,19
41150,Facebook,Image,540,21,108,9226,1460,20
41151,Instagram,Link,898,104,103,4513,2700,54
41152,LinkedIn,Link,772,262,85,9708,1252,31
41153,Twitter,Video,828,405,139,2201,1485,46
41154,Instagram,Video,741,500,11,7571,2685,42
41155,LinkedIn,Link,264,478,0,8442,728,57
41156,Twitter,Video,101,129,46,5871,1480,64
41157,Instagram,Link,857,447,79,7731,3002,43
41158,Facebook,Link,989,447,154,9011,3876,46
41159,LinkedIn,Image,439,147,151,2997,1658,45
41160,LinkedIn,Link,242,69,66,4734,4500,49
41161,Twitter,Video,94,214,4,4325,1918,34
41162,LinkedIn,Video,84,429,112,5296,3738,46
41163,LinkedIn,Video,706,89,76,1554,3308,46
41164,LinkedIn,Image,425,268,52,1574,3218,52
41165,Facebook,Image,808,407,135,1932,3384,54
41166,Facebook,Image,83,36,0,7046,4896,48
41167,Instagram,Video,255,159,64,6054,4379,33
41168,Facebook,Image,89,82,37,5677,4113,45
41169,LinkedIn,Link,944,278,166,6726,3157,34
41170,Facebook,Image,593,467,84,1201,2793,25
41171,Instagram,Video,518,110,169,8870,3252,41
41172,Facebook,Image,668,98,13,2894,1445,46
41173,Instagram,Link,24,403,113,2655,1808,37
41174,Instagram,Link,132,95,56,5972,738,47
41175,Twitter,Link,935,309,198,6502,1270,24
41176,Instagram,Image,621,90,151,1900,1210,53
41177,Facebook,Video,818,93,124,3848,562,33
41178,LinkedIn,Image,434,270,57,2091,4874,53
41179,Twitter,Video,153,445,59,3004,654,57
41180,Facebook,Image,609,64,100,8286,1514,34
41181,Facebook,Image,338,194,159,6412,3100,62
41182,Twitter,Link,869,390,19,1998,914,33
41183,Twitter,Link,862,416,129,9515,3544,30
41184,Instagram,Video,670,65,33,7724,2173,20
41185,LinkedIn,Image,763,232,6,1384,3407,56
41186,Instagram,Link,966,254,172,5385,1039,30
41187,Instagram,Image,959,422,28,8555,1718,30
41188,Facebook,Image,591,391,195,4185,4042,21
41189,Instagram,Video,222,11,134,4275,1350,38
41190,Instagram,Link,426,160,38,8531,2865,63
41191,Facebook,Video,946,225,57,5568,4798,43
41192,Facebook,Video,600,472,189,6210,3541,43
41193,Instagram,Image,99,279,137,9195,3658,32
41194,LinkedIn,Video,37,170,108,4178,4281,59
41195,Twitter,Link,105,367,149,5100,2303,48
